DATE,DAY_OF_WEEK,WEATHER_REGION_CD,MAXIMUM_FEELS_LIKE_TEMPERATURE,RAINFALL,SUNSHINE_TD,AVG_ICE_CREAM_PRICE,ICE_CREAM_SOLD
2022-05-19,4,10,14.40000000,0.00000000,7.30000000,2.618469873329,2905.0000
2022-05-19,4,11,17.60000000,0.00000000,9.10000000,2.618469873329,6754.0000
2022-05-19,4,12,17.70000000,0.00000000,9.50000000,2.618469873329,14414.0000
2022-05-19,4,13,17.40000000,5.00000000,8.40000000,2.618469873329,7441.0000
2022-05-19,4,14,19.10000000,0.00000000,8.00000000,2.618469873329,36553.0000
2022-05-19,4,2,13.10000000,0.00000000,10.50000000,2.618469873329,7238.0000
2022-05-19,4,3,11.00000000,0.00000000,10.20000000,2.618469873329,637.0000
2022-05-19,4,4,14.30000000,0.00000000,10.80000000,2.618469873329,1716.0000
2022-05-19,4,5,15.90000000,0.00000000,6.60000000,2.618469873329,12658.0000
2022-05-19,4,6,17.50000000,0.00000000,8.00000000,2.618469873329,10919.0000
2022-05-19,4,7,16.80000000,0.00000000,7.30000000,2.618469873329,5988.0000
2022-05-19,4,8,18.10000000,5.20000000,6.60000000,2.618469873329,11003.0000
2022-05-19,4,9,18.20000000,0.00000000,6.80000000,2.618469873329,17239.0000
2022-05-20,5,1,15.40000000,4.40000000,4.40000000,2.618469873329,1379.0000
2022-05-20,5,10,14.80000000,1.20000000,4.90000000,2.618469873329,2657.0000
2022-05-20,5,11,15.00000000,5.00000000,4.50000000,2.618469873329,6978.0000
2022-05-20,5,12,13.20000000,1.80000000,2.30000000,2.618469873329,12724.0000
2022-05-20,5,13,13.90000000,13.40000000,2.80000000,2.618469873329,7713.0000
2022-05-20,5,14,15.00000000,2.80000000,2.20000000,2.618469873329,26070.0000
2022-05-20,5,2,12.60000000,1.40000000,3.70000000,2.618469873329,6368.0000
2022-05-20,5,3,10.20000000,8.40000000,0.10000000,2.618469873329,660.0000
2022-05-20,5,4,12.10000000,7.00000000,3.80000000,2.618469873329,1872.0000
2022-05-20,5,5,14.10000000,2.60000000,0.60000000,2.618469873329,10362.0000
2022-05-20,5,6,15.90000000,0.40000000,1.40000000,2.618469873329,9631.0000
2022-05-20,5,7,14.50000000,0.40000000,1.90000000,2.618469873329,4860.0000
2022-05-20,5,8,14.30000000,4.20000000,3.30000000,2.618469873329,10833.0000
2022-05-20,5,9,15.30000000,0.20000000,2.10000000,2.618469873329,16253.0000
2022-05-21,6,1,12.90000000,0.00000000,7.30000000,2.618469873329,1559.0000
2022-05-21,6,10,14.20000000,0.00000000,6.00000000,2.618469873329,3455.0000
2022-05-21,6,11,16.50000000,0.00000000,2.50000000,2.618469873329,8848.0000
2022-05-21,6,12,15.70000000,0.00000000,7.10000000,2.618469873329,16623.0000
2022-05-21,6,13,16.00000000,0.00000000,8.70000000,2.618469873329,8799.0000
2022-05-21,6,14,17.30000000,0.00000000,6.10000000,2.618469873329,37181.0000
2022-05-21,6,2,12.20000000,0.80000000,1.70000000,2.618469873329,6330.0000
2022-05-21,6,3,10.80000000,4.00000000,4.50000000,2.618469873329,610.0000
2022-05-21,6,4,14.70000000,0.00000000,2.00000000,2.618469873329,2180.0000
2022-05-21,6,5,13.40000000,0.00000000,4.70000000,2.618469873329,11394.0000
2022-05-21,6,6,15.80000000,0.00000000,6.00000000,2.618469873329,10558.0000
2022-05-21,6,7,16.40000000,0.00000000,4.60000000,2.618469873329,5452.0000
2022-05-21,6,8,17.50000000,0.00000000,7.50000000,2.618469873329,12528.0000
2022-05-21,6,9,16.70000000,0.00000000,3.30000000,2.618469873329,18664.0000
2022-05-22,0,1,16.00000000,3.40000000,1.00000000,2.618469873329,1093.0000
2022-05-22,0,10,18.70000000,0.40000000,2.30000000,2.618469873329,2844.0000
2022-05-22,0,11,18.60000000,0.00000000,11.30000000,2.618469873329,8300.0000
2022-05-22,0,12,19.20000000,0.00000000,10.80000000,2.618469873329,17810.0000
2022-05-22,0,13,18.50000000,0.00000000,8.00000000,2.618469873329,7503.0000
2022-05-22,0,14,21.30000000,0.00000000,9.40000000,2.618469873329,50623.0000
2022-05-22,0,2,13.40000000,1.80000000,1.10000000,2.618469873329,5962.0000
2022-05-22,0,3,9.60000000,4.40000000,0.20000000,2.618469873329,427.0000
2022-05-22,0,4,13.30000000,1.20000000,4.20000000,2.618469873329,1135.0000
2022-05-22,0,5,17.30000000,0.00000000,1.20000000,2.618469873329,8972.0000
2022-05-22,0,6,16.90000000,0.00000000,2.00000000,2.618469873329,7805.0000
2022-05-22,0,7,18.00000000,0.00000000,5.90000000,2.618469873329,4414.0000
2022-05-22,0,8,18.70000000,0.00000000,10.00000000,2.618469873329,11473.0000
2022-05-22,0,9,18.50000000,0.00000000,3.40000000,2.618469873329,14752.0000
2022-05-25,3,1,11.80000000,4.60000000,7.00000000,2.618469873329,978.0000
2022-05-25,3,10,11.60000000,4.20000000,0.70000000,2.618469873329,2109.0000
2022-05-25,3,11,14.30000000,1.00000000,0.10000000,2.618469873329,4835.0000
2022-05-25,3,12,13.30000000,0.00000000,2.50000000,2.618469873329,8522.0000
2022-05-25,3,13,13.40000000,0.00000000,0.00000000,2.618469873329,5220.0000
2022-05-25,3,14,14.00000000,0.40000000,2.10000000,2.618469873329,18929.0000
2022-05-25,3,2,11.10000000,2.20000000,3.90000000,2.618469873329,4746.0000
2022-05-25,3,3,10.50000000,5.60000000,5.80000000,2.618469873329,440.0000
2022-05-25,3,4,11.20000000,0.40000000,4.90000000,2.618469873329,1332.0000
2022-05-25,3,5,13.50000000,0.20000000,3.40000000,2.618469873329,7635.0000
2022-05-25,3,6,16.20000000,0.00000000,2.20000000,2.618469873329,6842.0000
2022-05-25,3,7,14.00000000,0.20000000,1.60000000,2.618469873329,3348.0000
2022-05-25,3,8,15.20000000,0.20000000,1.30000000,2.618469873329,6674.0000
2022-05-25,3,9,15.00000000,1.00000000,0.70000000,2.618469873329,10575.0000
2022-05-26,4,1,8.90000000,8.60000000,7.60000000,2.618469873329,1112.0000
2022-05-26,4,10,11.80000000,1.60000000,0.10000000,2.618469873329,2200.0000
2022-05-26,4,11,15.70000000,0.00000000,0.90000000,2.618469873329,5375.0000
2022-05-26,4,12,14.90000000,0.00000000,2.20000000,2.618469873329,9970.0000
2022-05-26,4,13,14.60000000,0.00000000,1.60000000,2.618469873329,5814.0000
2022-05-26,4,14,15.70000000,0.00000000,1.70000000,2.618469873329,21359.0000
2022-05-26,4,2,11.00000000,6.00000000,5.90000000,2.618469873329,4945.0000
2022-05-26,4,3,12.00000000,0.00000000,8.20000000,2.618469873329,497.0000
2022-05-26,4,4,11.70000000,3.20000000,4.60000000,2.618469873329,1603.0000
2022-05-26,4,5,13.40000000,0.00000000,5.90000000,2.618469873329,8807.0000
2022-05-26,4,6,16.80000000,0.60000000,3.00000000,2.618469873329,7477.0000
2022-05-26,4,7,14.70000000,3.60000000,0.60000000,2.618469873329,3764.0000
2022-05-26,4,8,14.80000000,0.00000000,5.10000000,2.618469873329,8222.0000
2022-05-26,4,9,16.30000000,0.00000000,2.00000000,2.618469873329,12373.0000
2022-05-27,5,1,9.60000000,10.00000000,1.10000000,2.618469873329,1328.0000
2022-05-27,5,10,13.10000000,0.60000000,14.30000000,2.618469873329,3877.0000
2022-05-27,5,11,15.10000000,0.20000000,13.60000000,2.618469873329,10190.0000
2022-05-27,5,12,15.50000000,0.00000000,14.10000000,2.618469873329,17796.0000
2022-05-27,5,13,18.60000000,0.00000000,11.40000000,2.618469873329,9597.0000
2022-05-27,5,14,16.90000000,0.00000000,11.90000000,2.618469873329,39613.0000
2022-05-27,5,2,10.30000000,0.80000000,8.00000000,2.618469873329,6609.0000
2022-05-27,5,3,10.60000000,0.00000000,11.40000000,2.618469873329,692.0000
2022-05-27,5,4,12.90000000,0.00000000,2.00000000,2.618469873329,2076.0000
2022-05-27,5,5,12.60000000,0.00000000,7.80000000,2.618469873329,10878.0000
2022-05-27,5,6,13.20000000,0.00000000,8.10000000,2.618469873329,9342.0000
2022-05-27,5,7,13.50000000,0.20000000,7.80000000,2.618469873329,5156.0000
2022-05-27,5,8,14.10000000,0.00000000,12.60000000,2.618469873329,12197.0000
2022-05-27,5,9,14.30000000,0.00000000,14.60000000,2.618469873329,18351.0000
2022-05-28,6,1,10.60000000,0.00000000,1.30000000,2.618469873329,1225.0000
2022-05-28,6,10,14.20000000,0.00000000,13.50000000,2.618469873329,4011.0000
2022-05-28,6,11,15.70000000,0.00000000,12.60000000,2.618469873329,10919.0000
2022-05-28,6,12,15.00000000,0.00000000,9.20000000,2.618469873329,15651.0000
2022-05-28,6,13,15.80000000,0.20000000,3.40000000,2.618469873329,8984.0000
2022-05-28,6,14,16.10000000,0.00000000,5.90000000,2.618469873329,30494.0000
2022-05-28,6,2,18.20000000,0.00000000,8.50000000,2.618469873329,7628.0000
2022-05-28,6,3,13.80000000,0.00000000,7.40000000,2.618469873329,653.0000
2022-05-28,6,4,14.10000000,0.00000000,7.00000000,2.618469873329,2185.0000
2022-05-28,6,5,13.20000000,0.00000000,5.70000000,2.618469873329,11830.0000
2022-05-28,6,6,12.50000000,0.00000000,12.00000000,2.618469873329,11690.0000
2022-05-28,6,7,15.20000000,0.00000000,4.90000000,2.618469873329,5374.0000
2022-05-28,6,8,12.70000000,0.00000000,7.20000000,2.618469873329,11409.0000
2022-05-28,6,9,15.50000000,0.00000000,6.20000000,2.618469873329,18441.0000
2022-05-29,0,1,7.90000000,1.40000000,0.60000000,2.618469873329,1052.0000
2022-05-29,0,10,13.90000000,0.00000000,5.80000000,2.618469873329,2360.0000
2022-05-29,0,11,14.40000000,0.00000000,6.10000000,2.618469873329,5804.0000
2022-05-29,0,12,13.10000000,0.00000000,6.70000000,2.618469873329,10064.0000
2022-05-29,0,13,13.90000000,0.00000000,3.80000000,2.618469873329,5531.0000
2022-05-29,0,14,14.20000000,0.00000000,6.10000000,2.618469873329,26717.0000
2022-05-29,0,2,13.70000000,0.00000000,9.60000000,2.618469873329,6067.0000
2022-05-29,0,3,11.20000000,0.00000000,3.90000000,2.618469873329,455.0000
2022-05-29,0,4,13.10000000,0.00000000,7.70000000,2.618469873329,1433.0000
2022-05-29,0,5,11.70000000,1.00000000,4.80000000,2.618469873329,8654.0000
2022-05-29,0,6,13.10000000,0.80000000,3.00000000,2.618469873329,7183.0000
2022-05-29,0,7,13.30000000,0.00000000,6.30000000,2.618469873329,3828.0000
2022-05-29,0,8,10.60000000,0.80000000,4.00000000,2.618469873329,6712.0000
2022-05-29,0,9,12.80000000,0.00000000,1.20000000,2.618469873329,10935.0000
2022-05-30,1,1,11.00000000,0.80000000,3.10000000,2.618469873329,800.0000
2022-05-30,1,10,12.20000000,1.60000000,7.00000000,2.618469873329,2405.0000
2022-05-30,1,11,12.80000000,2.00000000,2.90000000,2.618469873329,6550.0000
2022-05-30,1,12,11.10000000,7.20000000,0.80000000,2.618469873329,8912.0000
2022-05-30,1,13,13.10000000,0.00000000,2.80000000,2.618469873329,6185.0000
2022-05-30,1,14,13.00000000,5.20000000,1.10000000,2.618469873329,18476.0000
2022-05-30,1,2,13.80000000,4.80000000,1.00000000,2.618469873329,5110.0000
2022-05-30,1,3,10.20000000,2.00000000,0.00000000,2.618469873329,431.0000
2022-05-30,1,4,13.10000000,0.60000000,5.60000000,2.618469873329,1304.0000
2022-05-30,1,5,11.90000000,3.60000000,0.50000000,2.618469873329,7725.0000
2022-05-30,1,6,12.20000000,2.20000000,0.00000000,2.618469873329,6956.0000
2022-05-30,1,7,13.10000000,3.40000000,2.90000000,2.618469873329,3628.0000
2022-05-30,1,8,12.00000000,2.00000000,4.40000000,2.618469873329,7172.0000
2022-05-30,1,9,14.00000000,0.20000000,1.00000000,2.618469873329,11038.0000
2022-05-31,2,1,10.10000000,1.40000000,2.30000000,2.618469873329,1044.0000
2022-05-31,2,10,11.80000000,0.20000000,10.70000000,2.618469873329,2656.0000
2022-05-31,2,11,13.50000000,0.00000000,8.20000000,2.618469873329,7154.0000
2022-05-31,2,12,12.80000000,0.80000000,6.10000000,2.618469873329,9758.0000
2022-05-31,2,13,13.90000000,2.40000000,4.80000000,2.618469873329,6837.0000
2022-05-31,2,14,14.00000000,6.80000000,3.00000000,2.618469873329,19022.0000
2022-05-31,2,2,14.30000000,1.40000000,2.30000000,2.618469873329,4874.0000
2022-05-31,2,3,10.80000000,5.60000000,1.10000000,2.618469873329,495.0000
2022-05-31,2,4,11.80000000,5.20000000,2.70000000,2.618469873329,1427.0000
2022-05-31,2,5,13.60000000,4.80000000,1.50000000,2.618469873329,8053.0000
2022-05-31,2,6,11.80000000,3.20000000,6.50000000,2.618469873329,7778.0000
2022-05-31,2,7,13.40000000,0.80000000,3.70000000,2.618469873329,3654.0000
2022-05-31,2,8,13.00000000,2.40000000,3.90000000,2.618469873329,7571.0000
2022-05-31,2,9,14.00000000,6.40000000,3.40000000,2.618469873329,12186.0000
2022-06-01,3,1,14.70000000,0.00000000,11.40000000,2.644269870221,1269.0000
2022-06-01,3,10,15.10000000,0.00000000,12.60000000,2.644269870221,3055.0000
2022-06-01,3,11,16.30000000,0.00000000,12.50000000,2.644269870221,8732.0000
2022-06-01,3,12,15.60000000,0.00000000,8.10000000,2.644269870221,12887.0000
2022-06-01,3,13,16.30000000,0.60000000,6.10000000,2.644269870221,8178.0000
2022-06-01,3,14,17.60000000,0.00000000,4.50000000,2.644269870221,26317.0000
2022-06-01,3,2,16.70000000,0.00000000,5.60000000,2.644269870221,6796.0000
2022-06-01,3,3,14.50000000,0.20000000,2.10000000,2.644269870221,602.0000
2022-06-01,3,4,16.00000000,0.00000000,5.10000000,2.644269870221,1762.0000
2022-06-01,3,5,14.00000000,0.40000000,4.90000000,2.644269870221,11001.0000
2022-06-01,3,6,14.00000000,1.20000000,12.10000000,2.644269870221,10057.0000
2022-06-01,3,7,16.00000000,0.00000000,6.30000000,2.644269870221,4545.0000
2022-06-01,3,8,14.80000000,0.20000000,8.90000000,2.644269870221,10241.0000
2022-06-01,3,9,16.10000000,0.00000000,3.30000000,2.644269870221,15403.0000
2022-06-02,4,1,14.10000000,0.00000000,13.00000000,2.644269870221,1521.0000
2022-06-02,4,10,17.70000000,0.00000000,13.80000000,2.644269870221,4382.0000
2022-06-02,4,11,17.30000000,0.00000000,9.00000000,2.644269870221,10256.0000
2022-06-02,4,12,17.80000000,0.00000000,11.30000000,2.644269870221,17055.0000
2022-06-02,4,13,19.00000000,0.00000000,11.50000000,2.644269870221,9721.0000
2022-06-02,4,14,19.30000000,0.00000000,9.40000000,2.644269870221,35233.0000
2022-06-02,4,2,17.60000000,0.00000000,6.20000000,2.644269870221,7378.0000
2022-06-02,4,3,14.70000000,0.20000000,3.50000000,2.644269870221,704.0000
2022-06-02,4,4,13.50000000,1.80000000,1.30000000,2.644269870221,1873.0000
2022-06-02,4,5,16.70000000,0.00000000,4.40000000,2.644269870221,13429.0000
2022-06-02,4,6,17.30000000,1.20000000,6.80000000,2.644269870221,11206.0000
2022-06-02,4,7,19.40000000,0.00000000,8.20000000,2.644269870221,5819.0000
2022-06-02,4,8,15.30000000,0.00000000,12.50000000,2.644269870221,12746.0000
2022-06-02,4,9,18.10000000,0.00000000,6.70000000,2.644269870221,19387.0000
2022-06-03,5,1,12.60000000,0.00000000,12.40000000,2.644269870221,1713.0000
2022-06-03,5,10,20.10000000,0.00000000,10.40000000,2.644269870221,3601.0000
2022-06-03,5,11,19.60000000,3.20000000,2.50000000,2.644269870221,7866.0000
2022-06-03,5,12,19.60000000,1.80000000,4.90000000,2.644269870221,14470.0000
2022-06-03,5,13,22.10000000,0.00000000,5.80000000,2.644269870221,8745.0000
2022-06-03,5,14,20.80000000,0.00000000,3.60000000,2.644269870221,31373.0000
2022-06-03,5,2,14.40000000,0.00000000,7.10000000,2.644269870221,7948.0000
2022-06-03,5,3,13.30000000,0.20000000,8.90000000,2.644269870221,708.0000
2022-06-03,5,4,13.90000000,0.00000000,6.50000000,2.644269870221,2020.0000
2022-06-03,5,5,15.80000000,0.00000000,5.10000000,2.644269870221,12511.0000
2022-06-03,5,6,17.90000000,2.20000000,3.50000000,2.644269870221,10402.0000
2022-06-03,5,7,16.20000000,0.00000000,6.60000000,2.644269870221,5841.0000
2022-06-03,5,8,16.70000000,0.00000000,12.20000000,2.644269870221,11838.0000
2022-06-03,5,9,17.20000000,2.40000000,2.70000000,2.644269870221,17158.0000
2022-06-04,6,1,20.00000000,0.00000000,15.90000000,2.644269870221,2239.0000
2022-06-04,6,10,13.40000000,0.00000000,2.70000000,2.644269870221,2942.0000
2022-06-04,6,11,17.40000000,26.60000000,3.40000000,2.644269870221,7062.0000
2022-06-04,6,12,16.00000000,2.80000000,1.60000000,2.644269870221,12220.0000
2022-06-04,6,13,16.80000000,4.40000000,5.50000000,2.644269870221,7682.0000
2022-06-04,6,14,16.90000000,1.20000000,2.90000000,2.644269870221,28432.0000
2022-06-04,6,2,16.40000000,0.00000000,13.70000000,2.644269870221,11521.0000
2022-06-04,6,3,15.00000000,0.00000000,12.90000000,2.644269870221,879.0000
2022-06-04,6,4,14.90000000,0.00000000,15.10000000,2.644269870221,2366.0000
2022-06-04,6,5,13.00000000,0.00000000,7.00000000,2.644269870221,10017.0000
2022-06-04,6,6,15.10000000,0.00000000,4.20000000,2.644269870221,10722.0000
2022-06-04,6,7,12.00000000,0.20000000,0.80000000,2.644269870221,4164.0000
2022-06-04,6,8,12.80000000,0.00000000,6.90000000,2.644269870221,9955.0000
2022-06-04,6,9,13.20000000,0.00000000,4.30000000,2.644269870221,14043.0000
2022-06-05,0,1,12.60000000,0.00000000,11.70000000,2.644269870221,1672.0000
2022-06-05,0,10,11.10000000,16.60000000,0.00000000,2.644269870221,1762.0000
2022-06-05,0,11,14.30000000,16.00000000,0.00000000,2.644269870221,3942.0000
2022-06-05,0,12,14.40000000,7.20000000,0.00000000,2.644269870221,7411.0000
2022-06-05,0,13,17.00000000,0.80000000,0.00000000,2.644269870221,4395.0000
2022-06-05,0,14,15.30000000,15.00000000,0.00000000,2.644269870221,19747.0000
2022-06-05,0,2,15.50000000,0.00000000,12.70000000,2.644269870221,7384.0000
2022-06-05,0,3,13.50000000,0.00000000,3.80000000,2.644269870221,480.0000
2022-06-05,0,4,14.60000000,0.00000000,6.10000000,2.644269870221,1088.0000
2022-06-05,0,5,10.90000000,6.60000000,0.00000000,2.644269870221,6383.0000
2022-06-05,0,6,11.30000000,11.60000000,0.00000000,2.644269870221,5479.0000
2022-06-05,0,7,9.80000000,14.80000000,0.00000000,2.644269870221,2764.0000
2022-06-05,0,8,12.10000000,19.40000000,0.00000000,2.644269870221,5285.0000
2022-06-05,0,9,10.40000000,25.60000000,0.00000000,2.644269870221,8664.0000
2022-06-06,1,1,11.30000000,0.00000000,4.80000000,2.644269870221,1079.0000
2022-06-06,1,10,17.10000000,1.00000000,7.10000000,2.644269870221,2068.0000
2022-06-06,1,11,17.30000000,0.00000000,3.80000000,2.644269870221,5606.0000
2022-06-06,1,12,16.60000000,1.40000000,0.10000000,2.644269870221,7851.0000
2022-06-06,1,13,16.30000000,2.80000000,4.40000000,2.644269870221,5380.0000
2022-06-06,1,14,16.50000000,0.40000000,0.00000000,2.644269870221,18488.0000
2022-06-06,1,2,19.10000000,0.00000000,7.90000000,2.644269870221,5482.0000
2022-06-06,1,3,14.80000000,0.00000000,4.70000000,2.644269870221,378.0000
2022-06-06,1,4,16.20000000,0.00000000,0.00000000,2.644269870221,1394.0000
2022-06-06,1,5,14.20000000,3.80000000,0.60000000,2.644269870221,6895.0000
2022-06-06,1,6,14.90000000,0.40000000,0.00000000,2.644269870221,6442.0000
2022-06-06,1,7,13.10000000,0.40000000,0.00000000,2.644269870221,3251.0000
2022-06-06,1,8,12.00000000,1.40000000,0.00000000,2.644269870221,5987.0000
2022-06-06,1,9,14.70000000,0.00000000,0.00000000,2.644269870221,9596.0000
2022-06-07,2,1,12.90000000,0.00000000,7.00000000,2.644269870221,1187.0000
2022-06-07,2,10,19.40000000,1.40000000,1.30000000,2.644269870221,2173.0000
2022-06-07,2,11,18.20000000,0.40000000,2.60000000,2.644269870221,5458.0000
2022-06-07,2,12,18.10000000,0.00000000,5.70000000,2.644269870221,8964.0000
2022-06-07,2,13,15.80000000,1.00000000,0.50000000,2.644269870221,5147.0000
2022-06-07,2,14,19.70000000,0.00000000,8.60000000,2.644269870221,23347.0000
2022-06-07,2,2,17.80000000,0.00000000,8.00000000,2.644269870221,5718.0000
2022-06-07,2,3,17.20000000,0.00000000,4.40000000,2.644269870221,529.0000
2022-06-07,2,4,15.90000000,0.20000000,8.90000000,2.644269870221,1548.0000
2022-06-07,2,5,16.90000000,0.00000000,5.80000000,2.644269870221,7904.0000
2022-06-07,2,6,19.20000000,0.80000000,5.70000000,2.644269870221,8148.0000
2022-06-07,2,7,20.00000000,1.20000000,5.90000000,2.644269870221,3819.0000
2022-06-07,2,8,19.40000000,0.00000000,9.00000000,2.644269870221,7691.0000
2022-06-07,2,9,19.80000000,0.20000000,5.30000000,2.644269870221,11754.0000
2022-06-08,3,1,12.60000000,0.00000000,5.40000000,2.644269870221,1027.0000
2022-06-08,3,10,13.30000000,0.20000000,8.20000000,2.644269870221,2419.0000
2022-06-08,3,11,16.20000000,1.60000000,7.30000000,2.644269870221,6118.0000
2022-06-08,3,12,15.30000000,0.80000000,7.80000000,2.644269870221,10316.0000
2022-06-08,3,13,17.50000000,7.00000000,7.00000000,2.644269870221,5688.0000
2022-06-08,3,14,18.80000000,0.80000000,7.40000000,2.644269870221,28371.0000
2022-06-08,3,2,12.00000000,3.80000000,1.90000000,2.644269870221,4534.0000
2022-06-08,3,3,14.10000000,13.00000000,0.90000000,2.644269870221,454.0000
2022-06-08,3,4,14.50000000,5.40000000,1.20000000,2.644269870221,1454.0000
2022-06-08,3,5,16.70000000,13.20000000,2.90000000,2.644269870221,9321.0000
2022-06-08,3,6,16.40000000,0.50000000,5.20000000,2.644269870221,7548.0000
2022-06-08,3,7,16.50000000,0.00000000,0.90000000,2.644269870221,4201.0000
2022-06-08,3,8,18.20000000,7.80000000,6.30000000,2.644269870221,8222.0000
2022-06-08,3,9,16.80000000,0.60000000,6.60000000,2.644269870221,12508.0000
2022-06-09,4,1,18.10000000,0.00000000,4.60000000,2.644269870221,1137.0000
2022-06-09,4,10,16.30000000,3.20000000,0.00000000,2.644269870221,2461.0000
2022-06-09,4,11,15.50000000,0.00000000,0.20000000,2.644269870221,5646.0000
2022-06-09,4,12,15.20000000,0.00000000,3.90000000,2.644269870221,10654.0000
2022-06-09,4,13,16.60000000,0.00000000,2.00000000,2.644269870221,6470.0000
2022-06-09,4,14,16.40000000,0.40000000,3.80000000,2.644269870221,23701.0000
2022-06-09,4,2,13.50000000,1.60000000,0.80000000,2.644269870221,5474.0000
2022-06-09,4,3,11.60000000,4.00000000,1.00000000,2.644269870221,556.0000
2022-06-09,4,4,16.80000000,0.60000000,4.10000000,2.644269870221,1814.0000
2022-06-09,4,5,16.50000000,0.00000000,3.00000000,2.644269870221,9905.0000
2022-06-09,4,6,16.10000000,0.40000000,4.50000000,2.644269870221,8189.0000
2022-06-09,4,7,16.10000000,0.20000000,5.30000000,2.644269870221,4332.0000
2022-06-09,4,8,16.60000000,0.00000000,8.60000000,2.644269870221,9146.0000
2022-06-09,4,9,15.70000000,0.20000000,0.60000000,2.644269870221,13250.0000
2022-06-10,5,1,14.80000000,0.00000000,7.30000000,2.644269870221,1497.0000
2022-06-10,5,10,16.10000000,0.20000000,9.70000000,2.644269870221,3637.0000
2022-06-10,5,11,16.50000000,0.00000000,11.60000000,2.644269870221,8919.0000
2022-06-10,5,12,17.30000000,0.00000000,8.70000000,2.644269870221,17340.0000
2022-06-10,5,13,16.50000000,1.00000000,6.00000000,2.644269870221,8403.0000
2022-06-10,5,14,19.50000000,0.00000000,9.20000000,2.644269870221,40143.0000
2022-06-10,5,2,13.50000000,2.80000000,5.80000000,2.644269870221,7165.0000
2022-06-10,5,3,11.30000000,0.40000000,3.40000000,2.644269870221,663.0000
2022-06-10,5,4,14.60000000,4.40000000,7.50000000,2.644269870221,2144.0000
2022-06-10,5,5,15.70000000,0.00000000,11.10000000,2.644269870221,14307.0000
2022-06-10,5,6,18.00000000,0.00000000,10.50000000,2.644269870221,12005.0000
2022-06-10,5,7,18.00000000,0.00000000,9.30000000,2.644269870221,6310.0000
2022-06-10,5,8,19.00000000,0.00000000,10.70000000,2.644269870221,13920.0000
2022-06-10,5,9,18.20000000,0.00000000,9.50000000,2.644269870221,19284.0000
2022-06-11,6,1,10.90000000,0.40000000,7.20000000,2.644269870221,1373.0000
2022-06-11,6,10,14.30000000,0.00000000,11.80000000,2.644269870221,3791.0000
2022-06-11,6,11,18.00000000,0.00000000,8.60000000,2.644269870221,10177.0000
2022-06-11,6,12,16.20000000,0.00000000,8.40000000,2.644269870221,19395.0000
2022-06-11,6,13,17.20000000,0.00000000,11.00000000,2.644269870221,9922.0000
2022-06-11,6,14,19.20000000,0.00000000,8.40000000,2.644269870221,41921.0000
2022-06-11,6,2,11.70000000,4.80000000,0.60000000,2.644269870221,6525.0000
2022-06-11,6,3,10.00000000,4.60000000,0.20000000,2.644269870221,631.0000
2022-06-11,6,4,12.00000000,1.00000000,1.10000000,2.644269870221,2209.0000
2022-06-11,6,5,13.70000000,0.00000000,2.00000000,2.644269870221,12334.0000
2022-06-11,6,6,14.80000000,0.00000000,6.00000000,2.644269870221,10830.0000
2022-06-11,6,7,16.20000000,0.80000000,7.30000000,2.644269870221,6123.0000
2022-06-11,6,8,17.90000000,0.00000000,12.00000000,2.644269870221,15035.0000
2022-06-11,6,9,17.70000000,0.00000000,8.70000000,2.644269870221,20670.0000
2022-06-12,0,1,11.90000000,0.00000000,4.20000000,2.644269870221,1335.0000
2022-06-12,0,10,13.30000000,0.00000000,12.90000000,2.644269870221,3090.0000
2022-06-12,0,11,15.50000000,0.00000000,10.60000000,2.644269870221,7384.0000
2022-06-12,0,12,15.50000000,0.00000000,10.10000000,2.644269870221,14995.0000
2022-06-12,0,13,18.10000000,0.00000000,10.20000000,2.644269870221,7452.0000
2022-06-12,0,14,18.90000000,0.00000000,8.10000000,2.644269870221,40603.0000
2022-06-12,0,2,12.70000000,4.60000000,4.30000000,2.644269870221,6043.0000
2022-06-12,0,3,11.50000000,5.20000000,4.00000000,2.644269870221,509.0000
2022-06-12,0,4,11.30000000,0.80000000,1.20000000,2.644269870221,1268.0000
2022-06-12,0,5,12.70000000,0.00000000,5.00000000,2.644269870221,9318.0000
2022-06-12,0,6,14.70000000,0.00000000,3.30000000,2.644269870221,7952.0000
2022-06-12,0,7,14.80000000,0.00000000,5.40000000,2.644269870221,4319.0000
2022-06-12,0,8,16.00000000,0.00000000,11.10000000,2.644269870221,10236.0000
2022-06-12,0,9,16.80000000,0.00000000,5.40000000,2.644269870221,14895.0000
2022-06-13,1,1,13.90000000,0.00000000,0.20000000,2.644269870221,854.0000
2022-06-13,1,10,14.00000000,0.00000000,13.70000000,2.644269870221,2847.0000
2022-06-13,1,11,17.10000000,0.00000000,7.40000000,2.644269870221,7904.0000
2022-06-13,1,12,18.40000000,0.00000000,8.80000000,2.644269870221,13522.0000
2022-06-13,1,13,17.90000000,0.00000000,7.40000000,2.644269870221,7507.0000
2022-06-13,1,14,20.20000000,0.00000000,10.60000000,2.644269870221,34009.0000
2022-06-13,1,2,13.80000000,0.20000000,0.70000000,2.644269870221,4596.0000
2022-06-13,1,3,11.80000000,0.60000000,0.00000000,2.644269870221,421.0000
2022-06-13,1,4,13.70000000,0.00000000,0.20000000,2.644269870221,1367.0000
2022-06-13,1,5,14.80000000,0.00000000,0.80000000,2.644269870221,8619.0000
